canonical_agent_id,tenure_bucket,calls,contacted,avg_duration_sec,contact_rate
EMP::EMP00542,181-365d,567,129,454.109756097561,0.2275132275132275
EMP::EMP00542,365d+,1739,354,439.10764872521247,0.20356526739505462
EMP::EMP00543,31-90d,55,9,399.5438596491228,0.16363636363636364
EMP::EMP00543,91-180d,71,16,466.31081081081084,0.22535211267605634
EMP::EMP00543,181-365d,434,66,465.19686800894857,0.15207373271889402
EMP::EMP00543,365d+,1796,385,455.0735859417902,0.2143652561247216
EMP::EMP00544,31-90d,21,3,414.7142857142857,0.14285714285714285
EMP::EMP00544,91-180d,160,31,448.0432098765432,0.19375
EMP::EMP00544,181-365d,446,84,448.1380846325167,0.18834080717488788
EMP::EMP00544,365d+,1544,305,450.17707006369426,0.19753886010362695
EMP::EMP00545,31-90d,60,8,415.5806451612903,0.13333333333333333
EMP::EMP00545,91-180d,193,28,456.03108808290153,0.14507772020725387
EMP::EMP00545,181-365d,615,121,455.9373996789727,0.1967479674796748
EMP::EMP00545,365d+,1393,277,448.70049680624555,0.19885139985642497
EMP::EMP00546,31-90d,10,1,512.9,0.1
EMP::EMP00546,91-180d,143,30,427.1283783783784,0.2097902097902098
EMP::EMP00546,181-365d,421,84,461.8434579439252,0.1995249406175772
EMP::EMP00546,365d+,1500,311,452.5169491525424,0.20733333333333334
EMP::EMP00547,31-90d,24,3,422.12,0.125
EMP::EMP00547,91-180d,79,13,438.59493670886076,0.16455696202531644
EMP::EMP00547,181-365d,416,96,466.8,0.23076923076923078
EMP::EMP00547,365d+,1617,307,450.80024286581664,0.18985776128633272
EMP::EMP00548,31-90d,4,1,404.0,0.25
EMP::EMP00548,91-180d,129,29,484.5891472868217,0.2248062015503876
EMP::EMP00548,181-365d,564,120,454.8170731707317,0.2127659574468085
EMP::EMP00548,365d+,2008,408,449.6070553650172,0.20318725099601595
EMP::EMP00549,31-90d,16,1,433.1875,0.0625
EMP::EMP00549,91-180d,98,25,443.62626262626264,0.25510204081632654
EMP::EMP00549,181-365d,465,83,453.369978858351,0.17849462365591398
EMP::EMP00549,365d+,1069,220,451.26286764705884,0.205799812909261
EMP::EMP00550,31-90d,43,6,476.6744186046512,0.13953488372093023
EMP::EMP00550,91-180d,141,19,457.60283687943263,0.1347517730496454
EMP::EMP00550,181-365d,413,79,475.7635933806147,0.19128329297820823
EMP::EMP00550,365d+,1505,298,461.9921568627451,0.19800664451827243
EMP::EMP00551,31-90d,35,9,489.1388888888889,0.2571428571428571
EMP::EMP00551,91-180d,100,20,479.56435643564356,0.2
EMP::EMP00551,181-365d,485,101,438.3246492985972,0.20824742268041238
EMP::EMP00551,365d+,1579,361,461.342665855143,0.2286257124762508
EMP::EMP00552,31-90d,38,5,457.0769230769231,0.13157894736842105
EMP::EMP00552,91-180d,160,33,468.72670807453414,0.20625
EMP::EMP00552,181-365d,649,146,449.53216374269005,0.22496147919876733
EMP::EMP00552,365d+,1546,319,451.22541507024266,0.20633893919793014
EMP::EMP00553,31-90d,60,9,444.0,0.15
EMP::EMP00553,91-180d,176,40,460.90449438202245,0.22727272727272727
EMP::EMP00553,181-365d,445,84,450.4424778761062,0.18876404494382024
EMP::EMP00553,365d+,1634,377,442.92599277978337,0.2307221542227662
EMP::EMP00554,31-90d,4,0,450.5,0.0
EMP::EMP00554,91-180d,140,19,450.0551724137931,0.1357142857142857
EMP::EMP00554,181-365d,489,94,436.48582995951415,0.19222903885480572
EMP::EMP00554,365d+,1549,313,441.3018389346861,0.20206584893479665
EMP::EMP00555,31-90d,88,13,407.1931818181818,0.14772727272727273
EMP::EMP00555,91-180d,257,52,454.37547892720306,0.20233463035019456
EMP::EMP00555,181-365d,759,151,442.0326797385621,0.19894598155467721
EMP::EMP00555,365d+,1635,352,460.85939393939395,0.21529051987767583
EMP::EMP00556,31-90d,55,10,445.5438596491228,0.18181818181818182
EMP::EMP00556,91-180d,214,51,427.8009049773756,0.2383177570093458
EMP::EMP00556,181-365d,690,133,439.60912981455067,0.1927536231884058
EMP::EMP00556,365d+,1837,351,460.0381515314347,0.19107240065323897
EMP::EMP00557,31-90d,81,17,397.0731707317073,0.20987654320987653
EMP::EMP00557,91-180d,258,54,460.7248062015504,0.20930232558139536
EMP::EMP00557,181-365d,595,103,439.2126245847176,0.173109243697479
EMP::EMP00557,365d+,1494,304,447.6170634920635,0.2034805890227577
EMP::EMP00558,31-90d,81,14,469.2962962962963,0.1728395061728395
EMP::EMP00558,91-180d,168,29,431.9408284023669,0.17261904761904762
EMP::EMP00558,181-365d,528,110,446.69444444444446,0.20833333333333334
EMP::EMP00558,365d+,2387,476,453.6421981548335,0.19941348973607037
EMP::EMP00559,91-180d,66,16,453.7647058823529,0.24242424242424243
EMP::EMP00559,181-365d,418,90,446.6104513064133,0.215311004784689
EMP::EMP00559,365d+,1793,358,451.21734357848516,0.1996653653095371
EMP::EMP00560,31-90d,27,5,446.5925925925926,0.18518518518518517
EMP::EMP00560,91-180d,168,34,475.5263157894737,0.20238095238095238
EMP::EMP00560,181-365d,814,153,453.7722289890378,0.18796068796068796
EMP::EMP00560,365d+,1121,231,462.94542253521126,0.20606601248884923
EMP::EMP00561,31-90d,9,3,460.55555555555554,0.3333333333333333
EMP::EMP00561,91-180d,47,7,472.0,0.14893617021276595
EMP::EMP00561,181-365d,248,51,452.6235294117647,0.2056451612903226
EMP::EMP00561,365d+,1551,305,453.69662205226257,0.19664732430689877
EMP::EMP00562,31-90d,38,6,428.25,0.15789473684210525
EMP::EMP00562,91-180d,188,46,463.9470899470899,0.24468085106382978
EMP::EMP00562,181-365d,614,103,462.4290322580645,0.16775244299674266
EMP::EMP00562,365d+,1678,336,447.7566137566138,0.20023837902264602
EMP::EMP00563,31-90d,29,6,488.6774193548387,0.20689655172413793
EMP::EMP00563,91-180d,126,24,435.9212598425197,0.19047619047619047
EMP::EMP00563,181-365d,644,136,460.15337423312883,0.2111801242236025
EMP::EMP00563,365d+,1462,295,453.0013468013468,0.20177838577291382
EMP::EMP00564,31-90d,64,15,471.453125,0.234375
EMP::EMP00564,91-180d,239,44,451.358024691358,0.18410041841004185
EMP::EMP00564,181-365d,565,112,446.7266435986159,0.19823008849557522
EMP::EMP00564,365d+,1488,313,457.0945767195767,0.2103494623655914
EMP::EMP00565,31-90d,13,3,433.9230769230769,0.23076923076923078
EMP::EMP00565,91-180d,73,11,393.3013698630137,0.1506849315068493
EMP::EMP00565,181-365d,368,76,440.0323450134771,0.20652173913043478
EMP::EMP00565,365d+,1844,367,451.78109983982915,0.19902386117136658
EMP::EMP00566,31-90d,16,6,486.69565217391306,0.375
EMP::EMP00566,91-180d,84,22,489.9237288135593,0.2619047619047619
EMP::EMP00566,181-365d,394,97,454.0310421286031,0.24619289340101522
EMP::EMP00566,365d+,1404,267,449.12825933756164,0.19017094017094016
EMP::EMP00567,31-90d,3,1,201.33333333333334,0.3333333333333333
EMP::EMP00567,91-180d,89,13,479.70652173913044,0.14606741573033707
EMP::EMP00567,181-365d,489,106,453.14747474747475,0.2167689161554192
EMP::EMP00567,365d+,1628,345,447.96002422774075,0.2119164619164619
EMP::EMP00568,31-90d,81,15,450.7469879518072,0.18518518518518517
EMP::EMP00568,91-180d,299,64,443.1782178217822,0.2140468227424749
EMP::EMP00568,181-365d,928,198,438.98624338624336,0.21336206896551724
EMP::EMP00568,365d+,1535,295,458.1739409499358,0.19218241042345277
EMP::EMP00569,31-90d,4,0,307.25,0.0
EMP::EMP00569,91-180d,79,18,464.525,0.22784810126582278
EMP::EMP00569,181-365d,554,107,447.5394265232975,0.1931407942238267
EMP::EMP00569,365d+,2050,437,444.84582338902146,0.21317073170731707
EMP::EMP00570,31-90d,28,2,489.0,0.07142857142857142
EMP::EMP00570,91-180d,154,36,461.12738853503186,0.23376623376623376
EMP::EMP00570,181-365d,757,167,454.4060052219321,0.22060766182298547
EMP::EMP00570,365d+,1452,311,452.30966869506426,0.21418732782369146
EMP::EMP00571,31-90d,50,8,525.0196078431372,0.16
EMP::EMP00571,91-180d,260,52,461.5267175572519,0.2
EMP::EMP00571,181-365d,674,151,450.98823529411766,0.22403560830860533
EMP::EMP00571,365d+,1998,378,460.3572844400396,0.1891891891891892
EMP::EMP00572,31-90d,8,2,298.5,0.25
EMP::EMP00572,91-180d,89,22,447.7362637362637,0.24719101123595505
EMP::EMP00572,181-365d,769,166,454.4540816326531,0.21586475942782835
EMP::EMP00572,365d+,1514,315,452.22063595068136,0.20805812417437253
EMP::EMP00573,31-90d,68,13,429.22857142857146,0.19117647058823528
EMP::EMP00573,91-180d,321,57,445.6963190184049,0.17757009345794392
EMP::EMP00573,181-365d,658,143,448.9207772795217,0.21732522796352582
EMP::EMP00573,365d+,1501,292,444.35532331809276,0.19453697534976683
EMP::EMP00574,31-90d,19,7,481.36842105263156,0.3684210526315789
EMP::EMP00574,91-180d,131,31,429.25563909774434,0.2366412213740458
EMP::EMP00574,181-365d,327,68,447.3933933933934,0.20795107033639143
EMP::EMP00574,365d+,1606,314,449.15351681957185,0.19551681195516812
EMP::EMP00575,91-180d,103,19,442.28155339805824,0.18446601941747573
EMP::EMP00575,181-365d,681,136,443.60029069767444,0.19970631424375918
EMP::EMP00575,365d+,1132,208,456.6200873362445,0.18374558303886926
EMP::EMP00576,31-90d,35,5,492.8857142857143,0.14285714285714285
EMP::EMP00576,91-180d,212,42,430.6698113207547,0.19811320754716982
EMP::EMP00576,181-365d,458,88,454.5468085106383,0.19213973799126638
EMP::EMP00576,365d+,1925,349,455.05071721311475,0.1812987012987013
EMP::EMP00577,31-90d,73,21,463.6933333333333,0.2876712328767123
EMP::EMP00577,91-180d,236,51,431.21660649819495,0.21610169491525424
EMP::EMP00577,181-365d,595,98,459.737003058104,0.16470588235294117
EMP::EMP00577,365d+,1473,281,444.98795986622076,0.19076714188730481
EMP::EMP00578,31-90d,96,15,430.78350515463916,0.15625
EMP::EMP00578,91-180d,235,44,467.7932489451477,0.18723404255319148
EMP::EMP00578,181-365d,693,134,450.65423242467716,0.19336219336219337
EMP::EMP00578,365d+,1781,372,454.3908939478068,0.20887142055025268
EMP::EMP00579,31-90d,28,8,468.9642857142857,0.2857142857142857
EMP::EMP00579,91-180d,133,28,442.1127819548872,0.21052631578947367
EMP::EMP00579,181-365d,569,121,455.36347826086956,0.2126537785588752
EMP::EMP00579,365d+,1958,419,445.8587112171838,0.2139938712972421
EMP::EMP00580,31-90d,6,2,396.5,0.3333333333333333
EMP::EMP00580,91-180d,235,43,431.5020920502092,0.1829787234042553
EMP::EMP00580,181-365d,871,174,440.5904977375566,0.1997703788748565
EMP::EMP00580,365d+,1966,409,444.2313883299799,0.20803662258392674
EMP::EMP00581,31-90d,37,5,496.4594594594595,0.13513513513513514
EMP::EMP00581,91-180d,131,20,473.1111111111111,0.15267175572519084
EMP::EMP00581,181-365d,657,147,442.9537313432836,0.2237442922374429
EMP::EMP00581,365d+,1103,214,450.20915619389586,0.19401631912964643
EMP::EMP00582,31-90d,25,3,379.04,0.12
EMP::EMP00582,91-180d,192,36,432.2244897959184,0.1875
EMP::EMP00582,181-365d,810,193,447.6996336996337,0.2382716049382716
EMP::EMP00582,365d+,804,185,447.9780487804878,0.2300995024875622
EMP::EMP00583,31-90d,5,1,712.4,0.2
EMP::EMP00583,91-180d,80,16,429.60493827160496,0.2
EMP::EMP00583,181-365d,409,84,457.72340425531917,0.20537897310513448
EMP::EMP00583,365d+,1239,250,455.4093799682035,0.20177562550443906
EMP::EMP00584,31-90d,54,13,482.81481481481484,0.24074074074074073
EMP::EMP00584,91-180d,172,31,445.0635838150289,0.18023255813953487
EMP::EMP00584,181-365d,614,128,458.93589743589746,0.20846905537459284
EMP::EMP00584,365d+,2087,419,457.00453720508165,0.2007666506947772
EMP::EMP00585,31-90d,24,9,427.2,0.375
EMP::EMP00585,91-180d,169,37,458.6820809248555,0.21893491124260356
EMP::EMP00585,181-365d,528,97,446.74296435272043,0.18371212121212122
EMP::EMP00585,365d+,1601,326,434.0338253382534,0.20362273579013118
EMP::EMP00586,31-90d,53,10,452.9622641509434,0.18867924528301888
EMP::EMP00586,91-180d,79,16,388.5375,0.20253164556962025
EMP::EMP00586,181-365d,476,107,455.6985446985447,0.22478991596638656
EMP::EMP00586,365d+,1679,361,436.69209956709955,0.21500893388921977
EMP::EMP00587,91-180d,41,7,419.1904761904762,0.17073170731707318
EMP::EMP00587,181-365d,531,113,450.57169459962756,0.2128060263653484
EMP::EMP00587,365d+,1984,371,451.8854734754586,0.18699596774193547
EMP::EMP00588,31-90d,21,3,468.85714285714283,0.14285714285714285
EMP::EMP00588,91-180d,128,26,445.7923076923077,0.203125
EMP::EMP00588,181-365d,635,118,461.3623639191291,0.1858267716535433
EMP::EMP00588,365d+,1744,353,458.04570484581495,0.20240825688073394
EMP::EMP00589,31-90d,8,1,426.625,0.125
EMP::EMP00589,91-180d,210,34,451.25714285714287,0.1619047619047619
EMP::EMP00589,181-365d,822,187,443.5456730769231,0.22749391727493917
EMP::EMP00589,365d+,1307,261,453.404047976012,0.19969395562356543
EMP::EMP00590,31-90d,22,4,435.77272727272725,0.18181818181818182
EMP::EMP00590,91-180d,59,10,559.0819672131148,0.1694915254237288
EMP::EMP00590,181-365d,662,148,444.0619469026549,0.22356495468277945
EMP::EMP00590,365d+,1589,307,446.50155569383946,0.19320327249842667
EMP::EMP00591,31-90d,5,1,460.6,0.2
EMP::EMP00591,91-180d,60,8,447.40983606557376,0.13333333333333333
EMP::EMP00591,181-365d,315,57,457.5329153605016,0.18095238095238095
EMP::EMP00591,365d+,1251,276,444.31728492501975,0.22062350119904076
EMP::EMP00592,31-90d,5,1,641.6,0.2
EMP::EMP00592,91-180d,37,7,449.63157894736844,0.1891891891891892
EMP::EMP00592,181-365d,412,81,455.6919540229885,0.1966019417475728
EMP::EMP00592,365d+,1550,362,451.0511811023622,0.2335483870967742
EMP::EMP00593,31-90d,11,2,398.6363636363636,0.18181818181818182
EMP::EMP00593,91-180d,146,36,453.9256756756757,0.2465753424657534
EMP::EMP00593,181-365d,541,96,455.18430656934305,0.17744916820702403
EMP::EMP00593,365d+,2124,468,453.14673188083594,0.22033898305084745
EMP::EMP00594,31-90d,68,9,398.30882352941177,0.1323529411764706
EMP::EMP00594,91-180d,339,68,454.4310850439883,0.20058997050147492
EMP::EMP00594,181-365d,861,185,452.0,0.2148664343786295
EMP::EMP00594,365d+,1368,295,451.1585014409222,0.21564327485380116
EMP::EMP00595,31-90d,34,9,453.9142857142857,0.2647058823529412
EMP::EMP00595,91-180d,161,29,454.2317073170732,0.18012422360248448
EMP::EMP00595,181-365d,762,164,441.73896103896107,0.2152230971128609
EMP::EMP00595,365d+,1800,378,454.16502192982455,0.21
EMP::EMP00596,31-90d,30,7,463.8,0.23333333333333334
EMP::EMP00596,91-180d,128,25,412.4923076923077,0.1953125
EMP::EMP00596,181-365d,691,139,432.7340876944837,0.2011577424023155
EMP::EMP00596,365d+,1625,314,459.706990881459,0.19323076923076923
EMP::EMP00597,31-90d,73,11,386.35616438356163,0.1506849315068493
EMP::EMP00597,91-180d,187,41,477.04761904761904,0.2192513368983957
EMP::EMP00597,181-365d,600,127,450.3627450980392,0.21166666666666667
EMP::EMP00597,365d+,1152,241,454.1557911908646,0.2092013888888889
EMP::EMP00598,31-90d,20,5,472.1,0.25
EMP::EMP00598,91-180d,121,27,468.0,0.2231404958677686
EMP::EMP00598,181-365d,566,111,453.986013986014,0.196113074204947
EMP::EMP00598,365d+,1338,277,457.7936624907885,0.2070254110612855
EMP::EMP00599,31-90d,75,12,468.25,0.16
EMP::EMP00599,91-180d,371,74,461.6641604010025,0.19946091644204852
EMP::EMP00599,181-365d,1143,246,450.249581239531,0.2152230971128609
EMP::EMP00599,365d+,1375,283,450.1516894320633,0.20581818181818182
EMP::EMP00600,31-90d,24,5,467.2083333333333,0.20833333333333334
EMP::EMP00600,91-180d,85,15,436.83529411764704,0.17647058823529413
EMP::EMP00600,181-365d,366,76,459.08672086720867,0.20765027322404372
EMP::EMP00600,365d+,2206,440,455.8213488164359,0.19945602901178605
EMP::EMP00601,91-180d,78,17,429.2625,0.21794871794871795
EMP::EMP00601,181-365d,497,109,456.06262230919765,0.2193158953722334
EMP::EMP00601,365d+,1929,346,452.79343926191694,0.1793675479523069
EMP::EMP00602,31-90d,5,0,421.2,0.0
EMP::EMP00602,91-180d,108,23,423.48148148148147,0.21296296296296297
EMP::EMP00602,181-365d,551,110,452.3767857142857,0.1996370235934664
EMP::EMP00602,365d+,1463,295,449.2781144781145,0.20164046479835954
EMP::EMP00603,31-90d,16,5,420.8125,0.3125
EMP::EMP00603,91-180d,171,34,440.89714285714285,0.19883040935672514
EMP::EMP00603,181-365d,716,148,451.65437158469945,0.20670391061452514
EMP::EMP00603,365d+,1435,298,451.97806716929404,0.20766550522648083
EMP::EMP00604,31-90d,13,2,472.0769230769231,0.15384615384615385
EMP::EMP00604,91-180d,117,24,461.8487394957983,0.20512820512820512
EMP::EMP00604,181-365d,771,142,457.3813775510204,0.18417639429312582
EMP::EMP00604,365d+,1875,385,455.57972544878567,0.20533333333333334
EMP::EMP00605,31-90d,34,8,462.88235294117646,0.23529411764705882
EMP::EMP00605,91-180d,112,22,437.4298245614035,0.19642857142857142
EMP::EMP00605,181-365d,380,79,471.09043927648577,0.20789473684210527
EMP::EMP00605,365d+,1336,254,441.0800881704629,0.19011976047904192
EMP::EMP00606,31-90d,43,8,427.3488372093023,0.18604651162790697
EMP::EMP00606,91-180d,211,42,438.0566037735849,0.1990521327014218
EMP::EMP00606,181-365d,440,87,450.68526785714283,0.19772727272727272
EMP::EMP00606,365d+,1575,316,449.7347066167291,0.20063492063492064
EMP::EMP00607,31-90d,8,1,467.125,0.125
EMP::EMP00607,91-180d,178,26,473.1277777777778,0.14606741573033707
EMP::EMP00607,181-365d,1217,256,447.2671509281679,0.21035332785538208
EMP::EMP00607,365d+,1707,355,445.10885929357266,0.20796719390743995
EMP::EMP00608,31-90d,24,4,472.6666666666667,0.16666666666666666
EMP::EMP00608,91-180d,83,24,467.5529411764706,0.2891566265060241
EMP::EMP00608,181-365d,434,84,450.175,0.1935483870967742
EMP::EMP00608,365d+,1677,327,446.1177856301531,0.19499105545617174
EMP::EMP00609,31-90d,28,1,423.9,0.03571428571428571
EMP::EMP00609,91-180d,129,23,430.8615384615385,0.17829457364341086
EMP::EMP00609,181-365d,396,73,450.39294710327454,0.18434343434343434
EMP::EMP00609,365d+,1278,263,445.6619718309859,0.20579029733959311
EMP::EMP00610,31-90d,21,4,454.27272727272725,0.19047619047619047
EMP::EMP00610,91-180d,85,16,499.7529411764706,0.18823529411764706
EMP::EMP00610,181-365d,540,118,465.60611205432934,0.21851851851851853
EMP::EMP00610,365d+,2035,405,441.4945848375451,0.19901719901719903
EMP::EMP00611,31-90d,41,9,440.4878048780488,0.21951219512195122
EMP::EMP00611,91-180d,179,33,426.6378378378378,0.18435754189944134
EMP::EMP00611,181-365d,648,131,440.2320610687023,0.2021604938271605
EMP::EMP00611,365d+,1818,382,450.57954545454544,0.21012101210121012
EMP::EMP00612,31-90d,71,15,491.36986301369865,0.2112676056338028
EMP::EMP00612,91-180d,280,60,454.4947368421053,0.21428571428571427
EMP::EMP00612,181-365d,729,152,456.25606469002696,0.2085048010973937
EMP::EMP00612,365d+,1938,391,454.37444933920705,0.20175438596491227
EMP::EMP00613,31-90d,29,9,437.26666666666665,0.3103448275862069
EMP::EMP00613,91-180d,65,11,459.0615384615385,0.16923076923076924
EMP::EMP00613,181-365d,412,73,451.5656324582339,0.17718446601941748
EMP::EMP00613,365d+,1219,223,456.3935222672065,0.18293683347005743
EMP::EMP00614,31-90d,45,4,500.1304347826087,0.08888888888888889
EMP::EMP00614,91-180d,170,33,437.3859649122807,0.19411764705882353
EMP::EMP00614,181-365d,379,67,447.85051546391753,0.17678100263852242
EMP::EMP00614,365d+,2105,443,444.1415846225973,0.21045130641330168
EMP::EMP00615,31-90d,44,9,429.6136363636364,0.20454545454545456
EMP::EMP00615,91-180d,198,44,440.92,0.2222222222222222
EMP::EMP00615,181-365d,581,122,432.41385135135135,0.2099827882960413
EMP::EMP00615,365d+,1123,242,441.9716494845361,0.21549421193232413
EMP::EMP00616,31-90d,39,8,408.1025641025641,0.20512820512820512
EMP::EMP00616,91-180d,195,51,447.5431472081218,0.26153846153846155
EMP::EMP00616,181-365d,783,164,456.930991217064,0.20945083014048532
EMP::EMP00616,365d+,2126,459,443.9065588499551,0.215898400752587
EMP::EMP00617,31-90d,13,4,403.3076923076923,0.3076923076923077
EMP::EMP00617,91-180d,109,27,446.2072072072072,0.24770642201834864
EMP::EMP00617,181-365d,409,88,428.8393285371703,0.21515892420537897
EMP::EMP00617,365d+,1414,264,450.95311406578026,0.1867043847241867
EMP::EMP00618,31-90d,46,1,435.21276595744683,0.021739130434782608
EMP::EMP00618,91-180d,261,57,463.57142857142856,0.21839080459770116
EMP::EMP00618,181-365d,642,145,452.34869431643625,0.22585669781931464
EMP::EMP00618,365d+,1704,352,462.1377607025247,0.20657276995305165
EMP::EMP00619,31-90d,44,7,490.79545454545456,0.1590909090909091
EMP::EMP00619,91-180d,242,63,468.82142857142856,0.2603305785123967
EMP::EMP00619,181-365d,1015,204,452.6809302325581,0.20098522167487684
EMP::EMP00619,365d+,1461,308,453.47261663286,0.2108145106091718
EMP::EMP00620,31-90d,10,3,496.7,0.3
EMP::EMP00620,91-180d,124,28,444.04761904761904,0.22580645161290322
EMP::EMP00620,181-365d,236,42,439.6652719665272,0.17796610169491525
EMP::EMP00620,365d+,1477,291,457.16989966555184,0.1970209884901828
EMP::EMP00621,31-90d,25,6,497.2692307692308,0.24
EMP::EMP00621,91-180d,164,32,417.7317073170732,0.1951219512195122
EMP::EMP00621,181-365d,629,117,451.40279937791604,0.18600953895071543
EMP::EMP00621,365d+,1822,331,449.8462371413102,0.18166849615806804
EMP::EMP00622,91-180d,60,12,462.88709677419354,0.2
EMP::EMP00622,181-365d,428,101,436.05555555555554,0.23598130841121495
EMP::EMP00622,365d+,1631,300,452.7433734939759,0.18393623543838136
EMP::EMP00623,31-90d,17,3,485.77777777777777,0.17647058823529413
EMP::EMP00623,91-180d,90,15,471.84615384615387,0.16666666666666666
EMP::EMP00623,181-365d,508,98,477.814453125,0.19291338582677164
EMP::EMP00623,365d+,1506,292,447.4354944335298,0.19389110225763612
EMP::EMP00624,31-90d,45,16,444.6304347826087,0.35555555555555557
EMP::EMP00624,91-180d,122,34,442.5725806451613,0.2786885245901639
EMP::EMP00624,181-365d,470,83,449.31589958159,0.17659574468085107
EMP::EMP00624,365d+,1889,378,438.3190376569038,0.20010587612493383
EMP::EMP00625,31-90d,59,14,388.3833333333333,0.23728813559322035
EMP::EMP00625,91-180d,146,24,454.68243243243245,0.1643835616438356
EMP::EMP00625,181-365d,744,152,454.7569721115538,0.20430107526881722
EMP::EMP00625,365d+,1840,380,455.901656867985,0.20652173913043478
EMP::EMP00626,31-90d,12,1,387.5833333333333,0.08333333333333333
EMP::EMP00626,91-180d,111,24,470.6936936936937,0.21621621621621623
EMP::EMP00626,181-365d,800,154,445.11014851485146,0.1925
EMP::EMP00626,365d+,2130,419,457.1969557195572,0.19671361502347418
EMP::EMP00627,31-90d,37,4,481.56756756756755,0.10810810810810811
EMP::EMP00627,91-180d,159,33,455.92727272727274,0.20754716981132076
EMP::EMP00627,181-365d,426,100,421.97906976744184,0.2347417840375587
EMP::EMP00627,365d+,1521,304,449.5761843790013,0.19986850756081526
EMP::EMP00628,31-90d,16,2,437.0625,0.125
EMP::EMP00628,91-180d,73,15,429.45205479452056,0.2054794520547945
EMP::EMP00628,181-365d,303,59,450.3733766233766,0.19471947194719472
EMP::EMP00628,365d+,1759,365,450.800785634119,0.20750426378624218
EMP::EMP00629,31-90d,33,10,508.42857142857144,0.30303030303030304
EMP::EMP00629,91-180d,143,31,407.40277777777777,0.21678321678321677
EMP::EMP00629,181-365d,598,137,458.8778501628664,0.22909698996655517
EMP::EMP00629,365d+,1753,346,456.113769271664,0.19737592698231604
EMP::EMP00630,31-90d,39,6,506.3333333333333,0.15384615384615385
EMP::EMP00630,91-180d,153,35,469.9294871794872,0.22875816993464052
EMP::EMP00630,181-365d,498,111,441.55135135135134,0.22289156626506024
EMP::EMP00630,365d+,1315,255,458.45959970348406,0.19391634980988592
EMP::EMP00631,31-90d,18,5,444.05263157894734,0.2777777777777778
EMP::EMP00631,91-180d,79,15,440.63291139240505,0.189873417721519
EMP::EMP00631,181-365d,571,121,457.1575342465753,0.2119089316987741
EMP::EMP00631,365d+,1979,430,448.4000994035785,0.21728145528044468
EMP::EMP00632,31-90d,89,21,483.59550561797755,0.23595505617977527
EMP::EMP00632,91-180d,257,45,457.4600760456274,0.17509727626459143
EMP::EMP00632,181-365d,564,105,455.1646234676007,0.18617021276595744
EMP::EMP00632,365d+,1719,338,450.99313501144167,0.1966259453170448
EMP::EMP00633,91-180d,93,22,435.0752688172043,0.23655913978494625
EMP::EMP00633,181-365d,495,108,427.4271457085828,0.21818181818181817
EMP::EMP00633,365d+,1969,422,451.4051724137931,0.2143219908583037
EMP::EMP00634,31-90d,56,13,435.07142857142856,0.23214285714285715
EMP::EMP00634,91-180d,272,53,467.4855072463768,0.1948529411764706
EMP::EMP00634,181-365d,844,166,451.1483644859813,0.1966824644549763
EMP::EMP00634,365d+,1468,306,445.4469895287958,0.20844686648501362
EMP::EMP00635,91-180d,61,10,443.66129032258067,0.16393442622950818
EMP::EMP00635,181-365d,171,41,434.2857142857143,0.23976608187134502
EMP::EMP00635,365d+,1170,240,451.9477234401349,0.20512820512820512
EMP::EMP00636,31-90d,30,5,492.80645161290323,0.16666666666666666
EMP::EMP00636,91-180d,221,42,435.8125,0.19004524886877827
EMP::EMP00636,181-365d,829,175,447.31747919143874,0.21109770808202655
EMP::EMP00636,365d+,1983,422,451.2744903033317,0.21280887544125063
EMP::EMP00637,31-90d,2,0,731.0,0.0
EMP::EMP00637,91-180d,120,26,429.26229508196724,0.21666666666666667
EMP::EMP00637,181-365d,552,120,459.44166666666666,0.21739130434782608
EMP::EMP00637,365d+,1848,348,447.2959401709402,0.18831168831168832
EMP::EMP00638,31-90d,26,6,467.81481481481484,0.23076923076923078
EMP::EMP00638,91-180d,195,37,461.6683417085427,0.18974358974358974
EMP::EMP00638,181-365d,799,161,472.2928039702233,0.20150187734668334
EMP::EMP00638,365d+,2152,416,444.4471395881007,0.19330855018587362
EMP::EMP00639,31-90d,27,6,402.18518518518516,0.2222222222222222
EMP::EMP00639,91-180d,161,35,456.14723926380367,0.21739130434782608
EMP::EMP00639,181-365d,569,126,443.4668989547038,0.22144112478031636
EMP::EMP00639,365d+,1646,334,447.1137550783517,0.20291616038882138
EMP::EMP00640,31-90d,43,6,368.27906976744185,0.13953488372093023
EMP::EMP00640,91-180d,200,37,448.3235294117647,0.185
EMP::EMP00640,181-365d,687,127,452.5458392101551,0.1848617176128093
EMP::EMP00640,365d+,2469,501,448.50603817686016,0.20291616038882138
EMP::EMP00641,31-90d,25,5,464.24,0.2
EMP::EMP00641,91-180d,115,24,466.4065040650407,0.20869565217391303
EMP::EMP00641,181-365d,583,109,457.12715855573,0.18696397941680962
EMP::EMP00641,365d+,1948,373,444.7225609756098,0.19147843942505133
EMP::EMP00642,31-90d,6,1,724.3333333333334,0.16666666666666666
EMP::EMP00642,91-180d,88,17,483.4555555555556,0.19318181818181818
EMP::EMP00642,181-365d,445,78,445.0353982300885,0.1752808988764045
EMP::EMP00642,365d+,1663,340,448.8064133016627,0.20444978953698137
EMP::EMP00643,31-90d,95,19,483.41237113402065,0.2
EMP::EMP00643,91-180d,301,57,452.9542483660131,0.1893687707641196
